rent,area,yearc,location
405.6078491,61,1972,0
712.9454346,76,1957,0
569.8450317,76,1957,1
404.1251221,80,1966,0
300.9463806,30,1972,1
664.4238281,75,1971,0
387.1809082,45,1972,2
448.3518677,86,1918,1
374.5622253,36,1918,1
419.525238,48,1972,0
413.0727234,56,1939,1
311.7960205,48,1972,0
351.6512146,39,1991,0
537.265564,60,1991,0
337.4526367,85,1960,0
972.1704102,100,1994.5,0
527.1624146,68,1966,0
464.8103638,93,1966,0
574.3443604,86,1972,0
835.5531616,80,1994,0
376.4130859,78,1966,0
855.1356812,90,1983,0
571.4044189,61,1918,1
247.8947601,42,1972,1
708.3744507,80,1988,0
162.8464661,51,1918,1
513.3370361,74,1918,1
165.8221893,22,1957.5,1
489.0200195,72,1924,0
488.5496216,84,1924,0
147.2571869,49,1957,0
463.6701355,62,1983,0
451.0003662,80,1957.5,0
509.5943909,56,1987,0
670.5797729,71,1973,1
763.1031494,150,1918,1
566.6443481,80,1960,1
523.3634644,73,1966,0
798.2800293,85,1972,0
454.1601257,90,1924,1
520.3724365,68,1957,1
536.7440186,66,1960,1
392.3960876,40,1973,0
379.3069763,40,1939,1
371.6376038,68,1968,0
461.3693237,90,1971,0
747.1917114,64,1991,1
681.828186,64,1957.5,1
264.3276672,67,1948,2
272.6821899,49,1969,0
365.3793945,64,1972,0
699.2427368,80,1963,0
527.0805664,107,1972,1
513.8381348,77,1969,0
326.2860107,70,1957,0
442.7583313,58,1987,0
158.1323547,73,1918,0
236.0174408,95,1918,0
329.7167969,47,1957,0
650.9307861,85,1973,2
471.763916,73,1982,0
510.6016541,53,1918,1
396.9977112,60,1972,1
495.0737305,83,1992,1
742.9019775,91,1986,1
197.2001648,73,1924,1
497.676178,57,1957.5,1
308.8100586,56,1966,1
419.0854797,60,1972,0
450.6526794,85,1924,0
726.2492065,94,1982,1
396.8647766,48,1957,0
512.2377319,49,1991,0
305.8957214,63,1939,1
818.2459717,95,1994,0
320.4573059,30,1960,0
572.237854,70,1986,1
395.7808228,56,1957.5,0
336.6141052,57,1957.5,1
191.8469391,34,1960,1
299.8317871,34,1957,1
657.833252,117,1957,0
536.5292358,70,1960,0
275.3102417,40,1973,0
219.1908417,32,1969,0
571.7572632,60,1988,1
255.3033752,27,1966,1
406.3031921,120,1948,0
242.6898041,30,1924,0
270.2433167,35,1982,0
106.7679749,47,1972,0
277.6315002,80,1918,1
521.15979,66,1918,2
274.6097717,51,1957,0
705.0255127,77,1985,1
570.6119995,54,1948,1
352.1574097,32,1973,1
384.8903198,44,1957,1
364.3568115,64,1960,1
574.2114868,84,1957,1
737.4874268,70,1983,1
543.0840454,89,1969,0
622.4160156,63,1918,0
264.3890076,38,1924,0
238.20578,23,1971,0
456.9364319,81,1966,0
538.4824219,74,1969,0
125.8800583,45,1957,0
223.9867401,100,1924,0
557.5330811,52,1957.5,1
257.1695862,78,1918,0
377.6248474,57,1957,1
157.9073792,52,1918,1
419.3104553,70,1918,1
439.0361023,68,1971,1
1147.359497,198,1918,0
502.7788696,45,1994,1
430.3083496,57,1982,0
535.1794434,62,1980,0
353.9060059,77,1957,0
302.9608765,71,1957.5,1
422.1737061,54,1918,0
330.0184631,63,1924,0
620.5600586,69,1957.5,2
307.1228027,84,1973,1
350.1326599,48,1957.5,1
555.493042,45,1918,0
336.4607239,30,1957,0
222.7596436,62,1957,0
622.9478149,66,1972,0
301.5906067,25,1972,1
1102.846313,176,1966,1
578.2199707,65,1957,1
747.7694702,105,1960,1
1750.080566,150,1966,1
301.8974304,30,1966,1
384.8391724,61,1957,1
192.5934296,32,1957,1
327.8301392,73,1918,1
283.6852112,87,1918,0
266.3114929,50,1918,1
296.6617737,54,1957.5,0
533.0217896,150,1918,0
460.9091797,80,1966,1
442.3186035,78,1948,0
95.58601379,85,1918,0
185.1694641,58,1975,0
299.9647217,46,1972,0
286.124054,25,1969,0
289.1713562,51,1957.5,0
231.5129547,42,1957.5,0
334.8961792,61,1948,0
778.0481567,97,1939,1
302.5825195,64,1924,1
252.813385,80,1971,0
923.2192993,86,1998,0
1545.747803,168,1973,1
374.9098816,42,1970,0
262.4256897,60,1918,1
313.4423523,48,1939,0
257.9825439,59,1957,0
353.0572815,68,1918,0
652.1119385,84,1957.5,0
80.68186188,42,1918,1
520.4542236,63,1971,0
1208.182739,75,1998,0
329.057251,94,1924,1
376.177887,47,1994.5,0
1002.188293,75,1966,1
187.9611206,63,1966,0
320.0687256,46,1988,0
187.6338959,89,1957.5,0
177.7455139,36,1987,0
375.2882385,60,1972,0
550.0682373,67,1966,0
351.2166138,71,1960,1
772.8585815,117,1918,1
239.6527252,78,1939,0
519.5952759,92,1939,1
507.9480286,70,1924,1
310.1138916,81,1948,0
288.2765808,48,1973,0
619.4301147,82,1957.5,0
494.6544495,60,1966,2
292.2953491,76,1966,0
412.6023254,72,1924,1
396.5886536,70,1966,0
523.4094849,74,1972,0
773.6664429,83,1991,0
442.5793457,75,1969,0
295.240387,54,1948,0
434.4242554,86,1948,0
309.5463257,74,1918,1
390.5554199,120,1918,1
505.3404236,68,1972,0
329.6196594,38,1918,1
575.2852173,58,1960,0
536.0690918,106,1957,1
383.2337036,92,1957,0
353.5174255,36,1984,0
1434.787231,91,1918,1
289.421875,30,1939,0
334.9319763,29,1957.5,0
404.6517334,37,1972,0
223.3425293,32,1970,0
283.378418,37,1971,1
321.4185486,36,1960,0
542.5522461,98,1966,1
227.3101349,42,1960,0
533.819458,60,1948,1
314.8330994,86,1948,0
217.9023743,26,1971,1
455.8934326,53,1972,0
358.9269104,70,1924,1
87.76836395,80,1924,1
310.354187,56,1957,0
435.114502,123,1918,1
318.0746765,62,1918,1
456.8597412,56,1966,1
434.833313,130,1918,0
892.1224976,101,1924,1
554.2199097,70,1982,1
152.1093292,105,1924,0
700.342041,75,1997,0
573.1889038,88,1973,0
675.319458,77,1994.5,0
435.2116699,70,1918,1
588.9979858,82,1918,1
731.8938599,110,1918,1
484.8274231,72,1972,0
497.0166321,54,1983,0
937.197998,100,1983,0
608.1305542,80,1966,1
844.0508423,104,1980,0
450.0493164,43,1983,0
415.5575867,39,1992,0
318.0235596,52,1918,0
422.1123657,97,1924,0
405.3215332,53,1957.5,0
1385.600952,140,1998,2
359.6120605,42,1966,2
334.3132935,50,1960,1
420.0467224,76,1957,0
182.0403595,49,1960,0
308.7896118,36,1966,0
418.8503113,57,1974,0
341.0623474,55,1966,0
389.5788574,53,1983,0
463.9973755,30,1924,1
389.5430603,58,1957,1
282.6932983,27,1972,1
942.68927,107,1982,0
855.7799072,100,1957,0
345.5412903,36,1972,0
908.0543823,80,1991,0
662.8694458,78,1918,0
373.4476013,44,1982,1
423.1195984,35,1939,1
86.23448944,40,1948,0
362.4701538,49,1960,0
504.1747131,72,1966,1
310.6967163,69,1967,0
361.9230652,60,1960,0
566.8079224,62,1957,0
490.0221558,80,1960,0
617.3849487,70,1957,0
535.6600952,92,1918,1
294.1206665,75,1918,1
331.4603271,40,1957.5,0
566.0410156,81,1973,0
423.7893677,60,1957,1
425.7067261,75,1939,0
482.2300415,83,1969,0
548.1765137,64,1972,0
296.6515503,30,1957,1
430.3543701,74,1953,1
297.520752,46,1966,0
444.0058899,46,1924,0
335.939209,54,1960,0
319.5063171,46,1992,0
225.5206146,42,1985,1
460.9705505,86,1924,0
277.4320679,75,1924,0
519.1300049,81,1918,0
581.1343384,80,1957,1
289.3196106,53,1948,0
417.0301208,107,1972,1
414.9747009,63,1957.5,0
449.9879761,68,1957,0
593.0269775,75,1968,1
717.086853,90,1918,1
445.667572,55,1969,0
475.7724609,69,1957.5,0
313.3605652,57,1918,0
561.8075562,80,1918,1
168.1587982,39,1966,1
1104.656372,103,1993,0
313.4934998,58,1957,1
565.632019,67,1972,1
553.4274902,87,1973,0
385.759491,73,1960,1
392.2324524,108,1924,0
371.4535522,32,1957.5,0
448.7302246,82,1957,0
382.2929382,70,1918,1
430.4873352,54,1966,0
396.3841553,56,1971,1
286.72229,63,1948,1
358.4156189,32,1966,0
673.8417969,68,1960,1
